EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5698184105753695104" 0.03328 0.085154 119.42177897434 -25.82339575233 "" "" "" "" "" "" 21.08093 0.020515 1.500013 0.4930316667091476 21.253 0.057 0.946 0.133 "" "" 1.619 0.068
"Gaia EDR3 5602100086708451968" -0.050478 -0.15174 119.32861614226 -26.06028317344 "" "" "" "" "" "" 21.25757 0.032207 1.024057 0.3579003035720981 21.379 0.133 1.463 0.214 "" "" 1.912 0.139
"Gaia EDR3 5602105584265905792" -0.163651 -0.025709 119.20282963888 -25.93414965613 "" "" "" "" "" "" 21.137346 0.022675 1.288206 0.2341906902035177 21.284 0.079 0.953 0.167 "" "" 1.661 0.085
"Gaia EDR3 5602121252307279104" -0.102243 0.158781 119.27129162531 -25.74972895767 "" "" "" "" "" "" 21.022694 0.021276 1.491507 0.27787137065196194 21.285 0.075 0.844 0.129 "" "" 1.65 0.083
"Gaia EDR3 5602097647166981248" -0.170037 -0.168207 119.19550011686 -26.07663875086 "" "" "" "" "" "" 21.066593 0.02291 1.750484 0.3757303413473551 21.298 0.073 1.235 0.155 "" "" 1.773 0.087
"Gaia EDR3 5602095241985220608" -0.119262 -0.142467 119.2520583564 -26.05096128981 "" "" "" "" "" "" 21.039257 0.017348 1.240017 0.5492647303677891 21.31 0.062 0.893 0.113 "" "" 1.784 0.087
"Gaia EDR3 5602101254939037824" -0.05587 -0.107939 119.322636827 -26.0164803287 "" "" "" "" "" "" 21.128319 0.019044 1.347805 0.3473599533812152 21.395 0.093 1.608 0.268 "" "" 1.92 0.107
"Gaia EDR3 5698186854532964736" 0.158479 0.203388 119.56069107164 -25.70506053182 "" "" "" "" "" "" 20.988293 0.013997 0.981405 0.22159356270659125 21.339 0.09 1.252 0.163 "" "" 1.816 0.098
"Gaia EDR3 5602098815398044800" -0.218733 -0.11809 119.14138928349 -26.02644115603 "" "" "" "" "" "" 21.087366 0.018938 0.933701 0.23920948736410935 21.329 0.075 1.188 0.174 "" "" 1.753 0.083
"Gaia EDR3 5698181253895305728" 0.161431 0.093582 119.56413336907 -25.81486167659 "" "" "" "" "" "" 21.057756 0.022843 0.801676 0.3455256623884831 21.208 0.07 1.2 0.155 "" "" 1.581 0.082
"Gaia EDR3 5698184105753638528" 0.037689 0.079605 119.42667811409 -25.8289429863 "" "" "" "" "" "" 21.056938 0.022724 "" "" 21.317 0.076 0.838 0.147 "" "" 1.705 0.094
"Gaia EDR3 5602122386177560192" -0.201656 0.121239 119.16084804994 -25.78714330404 "" "" "" "" "" "" 21.021439 0.017323 0.797504 0.21007537847639354 21.269 0.11 0.758 0.146 "" "" 1.559 0.121
"Gaia EDR3 5697428500755123456" 0.186879 -0.060615 119.59267370772 -25.96902148905 "" "" "" "" "" "" 21.07758 0.028149 1.251886 0.28300964705995446 21.552 0.089 0.989 0.174 "" "" 2.082 0.098
"Gaia EDR3 5698186648374231296" 0.158294 0.185479 119.56051184093 -25.7229696526 "" "" "" "" "" "" 21.027893 0.015438 1.417627 0.24852049993511602 21.707 0.096 0.955 0.21 "" "" 2.188 0.1
"Gaia EDR3 5602111494141295872" -0.204552 -0.02125 119.15735788682 -25.92962658623 "" "" "" "" "" "" 21.117725 0.017402 1.793116 0.3582031816385779 21.349 0.077 1.376 0.168 "" "" 1.793 0.083
"Gaia EDR3 5698182731363645056" 0.173633 0.104943 119.57766906799 -25.80348394789 "" "" "" "" "" "" 21.1521 0.018868 0.906574 0.7255097716812641 21.343 0.089 1.104 0.174 "" "" 1.758 0.096
"Gaia EDR3 5602103076005512704" -0.001275 -0.054079 119.3833879364 -25.9626336991 "" "" "" "" "" "" 20.998325 0.023581 0.378637 0.37722085157239127 21.278 0.074 1.173 0.145 "" "" 1.688 0.082
"Gaia EDR3 5602106958656460032" 0.017459 0.040757 119.40421000851 -25.86779633384 "" "" "" "" "" "" 21.08347 0.018984 1.302099 0.43592404360966375 21.475 0.091 1.07 0.187 "" "" 1.926 0.098
"Gaia EDR3 5602099674391569792" -0.187664 -0.040711 119.17610126143 -25.94911568574 "" "" "" "" "" "" 21.152025 0.024151 0.458988 0.3507295593887119 21.217 0.075 1.133 0.171 "" "" 1.568 0.086
"Gaia EDR3 5601349188991087872" 0.028651 -0.180595 119.41670793407 -26.08914606698 "" "" "" "" "" "" 21.134085 0.02407 0.724932 0.679441285820195 21.411 0.081 1.331 0.223 "" "" 1.972 0.1
"Gaia EDR3 5602101907774225664" 0.061244 -0.108795 119.45295693129 -26.01733378468 "" "" "" "" "" "" 21.106564 0.025222 1.35248 0.49759319733794594 21.607 0.099 1.065 0.171 "" "" 2.096 0.103
"Gaia EDR3 5602104416034577024" -0.119074 -0.074481 119.25234401401 -25.98297560445 "" "" "" "" "" "" 21.12096 0.035394 1.522099 0.28645590763326906 21.086 0.073 1.127 0.127 "" "" 1.378 0.082
"Gaia EDR3 5601345306341164672" 0.130869 -0.228427 119.53058175017 -26.13690826195 "" "" "" "" "" "" 21.171919 0.03244 0.925318 0.5228758256115882 21.387 0.09 1.009 0.176 "" "" 1.844 0.103
"Gaia EDR3 5602098231282554112" -0.115029 -0.124688 119.25678948719 -26.03318615614 "" "" "" "" "" "" 21.111609 0.023494 "" "" 21.22 0.071 0.879 0.126 "" "" 1.475 0.092
"Gaia EDR3 5602100773902682496" 0.011911 -0.096513 119.3980597618 -26.00506686459 "" "" "" "" "" "" 21.263407 0.024077 0.567888 0.4054078125603896 21.842 0.108 1.127 0.25 "" "" 2.237 0.107
"Gaia EDR3 5698183762155719552" 0.200775 0.195561 119.60764684636 -25.71282314435 "" "" "" "" "" "" 20.9646 0.013284 1.610321 0.27111204804655953 21.411 0.071 1.114 0.178 "" "" 1.869 0.082
"Gaia EDR3 5697427366883353856" 0.207065 -0.105731 119.61521568096 -26.01410336946 "" "" "" "" "" "" 21.002598 0.013556 0.829346 0.2400830552059016 21.455 0.083 0.868 0.161 "" "" 2.018 0.106
"Gaia EDR3 5698187576087038208" 0.096796 0.229854 119.49220905644 -25.67866084361 "" "" "" "" "" "" 21.08509 0.023209 1.145292 0.20135198489461187 21.473 0.079 0.966 0.157 "" "" 1.931 0.088
"Gaia EDR3 5602102560609937536" 0.088406 -0.044511 119.48312814853 -25.9530325758 "" "" "" "" "" "" 21.106686 0.025392 0.802584 0.5234205930463569 21.273 0.07 0.796 0.114 "" "" 1.572 0.08
"Gaia EDR3 5602101976494540672" 0.04345 -0.097081 119.43315112022 -26.00562679769 "" "" "" "" "" "" 21.13577 0.024555 "" "" 21.25 0.078 0.987 0.173 "" "" 1.579 0.087
"Gaia EDR3 5601349704387324672" 0.048455 -0.148469 119.43874370281 -26.05701324012 "" "" "" "" "" "" 20.938202 0.027015 1.041109 0.2549670654751315 21.376 0.097 0.773 0.19 "" "" 1.753 0.115
"Gaia EDR3 5601346543291048704" 0.176206 -0.23081 119.58108631081 -26.13923206764 "" "" "" "" "" "" 21.025928 0.024891 1.364588 0.38215998179950766 21.564 0.086 1.194 0.212 "" "" 2.133 0.1
"Gaia EDR3 5698181597493198848" 0.128142 0.120203 119.52712148399 -25.78828151727 "" "" "" "" "" "" 21.16361 0.025802 0.645304 0.5447774118261512 21.473 0.091 0.92 0.181 "" "" 1.869 0.096
"Gaia EDR3 5602117575814985216" -0.196934 -0.004796 119.16585874838 -25.91318588756 "" "" "" "" "" "" 21.099272 0.023662 1.397736 0.24959398237137048 21.343 0.085 1.695 0.219 "" "" 1.767 0.092
"Gaia EDR3 5698183246760300160" 0.176051 0.164197 119.58025760423 -25.74422650261 "" "" "" "" "" "" 21.037964 0.014786 0.807274 0.31630069478425116 21.358 0.079 0.854 0.146 "" "" 1.734 0.091
"Gaia EDR3 5602118572247234560" -0.195315 0.049488 119.16775848403 -25.85890492875 "" "" "" "" "" "" 21.01529 0.013492 1.115694 0.265180986475275 21.388 0.074 0.871 0.121 "" "" 1.795 0.084
"Gaia EDR3 5601348536156382848" 0.055256 -0.201803 119.44634255885 -26.11034467255 "" "" "" "" "" "" 21.157627 0.031102 1.598196 0.8059397845875336 21.642 0.096 0.829 0.164 "" "" 2.13 0.103
"Gaia EDR3 5602124860079809664" -0.143822 0.230774 119.22522539359 -25.6776925998 "" "" "" "" "" "" 21.037178 0.015874 0.867472 0.1806186534248332 21.238 0.061 0.969 0.127 "" "" 1.531 0.076
"Gaia EDR3 5698184827308197760" 0.09744 0.148021 119.49299875681 -25.76049349469 "" "" "" "" "" "" 21.112762 0.019854 0.989641 0.2558871168953216 21.579 0.091 1.243 0.201 "" "" 1.994 0.094
"Gaia EDR3 5602103969358343040" 0.046531 0.018647 119.43652816058 -25.88989769915 "" "" "" "" "" "" 21.146627 0.015319 0.743296 0.28426397015626165 21.398 0.106 0.842 0.155 "" "" 1.78 0.113
"Gaia EDR3 5602098643598989440" -0.215127 -0.138184 119.14536058745 -26.0465416394 "" "" "" "" "" "" 21.185726 0.03552 1.920004 0.9194632370595357 21.397 0.077 1.256 0.174 "" "" 1.857 0.089
"Gaia EDR3 5602125169317007616" -0.20354 0.213476 119.15893150019 -25.69490371394 "" "" "" "" "" "" 21.009373 0.014659 1.464111 0.3279854233361599 21.335 0.074 0.918 0.127 "" "" 1.716 0.088
"Gaia EDR3 5697424068348961536" 0.244623 -0.150261 119.65711003746 -26.05856036457 "" "" "" "" "" "" 21.188107 0.02828 0.459181 1.2802168419392863 21.183 0.148 1.238 0.219 "" "" 1.555 0.156
"Gaia EDR3 5602107508411216384" -0.071972 0.035868 119.30481710467 -25.87266473786 "" "" "" "" "" "" 21.159103 0.019559 0.863661 0.25355152369686124 21.295 0.089 0.975 0.136 "" "" 1.645 0.095
"Gaia EDR3 5602102698047624960" 0.111753 -0.031881 119.50907992972 -25.94038219572 "" "" "" "" "" "" 21.121904 0.023737 0.349964 0.31633875873341855 21.598 0.097 0.841 0.166 "" "" 2.027 0.102
"Gaia EDR3 5602119122003199872" -0.151399 0.086585 119.21661449206 -25.82187198539 "" "" "" "" "" "" 21.124546 0.017667 1.223663 0.4767451537509322 21.491 0.08 -0.325 0.471 "" "" 1.812 0.085
"Gaia EDR3 5602102113932468736" 0.06324 -0.084122 119.45516281952 -25.99265883254 "" "" "" "" "" "" 21.181248 0.024968 0.415556 0.3263702733093196 21.404 0.086 0.979 0.185 "" "" 1.767 0.092
"Gaia EDR3 5602097647166863360" -0.164863 -0.173102 119.20125236341 -26.08154071625 "" "" "" "" "" "" 21.08134 0.021432 0.945101 0.42335617845261214 21.338 0.082 1.095 0.145 "" "" 1.733 0.091
"Gaia EDR3 5698185308344552576" -0.005384 0.140712 119.37882753757 -25.76784226038 "" "" "" "" "" "" 21.04819 0.018751 0.447174 0.357330787440713 21.275 0.077 1.098 0.129 "" "" 1.627 0.082
"Gaia EDR3 5602106374540231040" -0.038625 -0.023071 119.34185767619 -25.93161888284 "" "" "" "" "" "" 21.310072 0.058091 0.300838 0.4105216552741159 21.142 0.109 1.328 0.162 "" "" 1.487 0.11
"Gaia EDR3 5697428466395610368" 0.176578 -0.06929 119.58123086294 -25.97771180006 "" "" "" "" "" "" 21.13 0.020001 1.735174 0.2950335081478035 21.441 0.06 0.829 0.148 "" "" 1.889 0.078
"Gaia EDR3 5697429531547596032" 0.2081 0.033097 119.61609463226 -25.87527361304 "" "" "" "" "" "" 21.13494 0.02936 0.670927 0.08234603641341821 21.451 0.09 0.975 0.168 "" "" 1.873 0.1
"Gaia EDR3 5602100327226088320" -0.003758 -0.138438 119.38062374611 -26.04699209415 "" "" "" "" "" "" 21.144255 0.023567 0.531385 0.4498465809017559 21.334 0.074 0.878 0.115 "" "" 1.701 0.093
"Gaia EDR3 5602101151860116480" -0.099934 -0.117918 119.2735953386 -26.02643009399 "" "" "" "" "" "" 21.137024 0.019736 0.476851 0.254096782673453 21.25 0.072 1.026 0.126 "" "" 1.563 0.09
"Gaia EDR3 5602097647167244416" -0.164429 -0.161334 119.20175336594 -26.06977324798 "" "" "" "" "" "" 21.151707 0.02913 1.061697 0.3290350215189866 21.351 0.087 1.249 0.17 "" "" 1.783 0.101
"Gaia EDR3 5602120118435409536" -0.076347 0.111497 119.30000913218 -25.7970326179 "" "" "" "" "" "" 21.125378 0.017356 1.126471 0.2676607650160927 21.247 0.064 0.98 0.109 "" "" 1.506 0.093
"Gaia EDR3 5602111734659887488" -0.237885 -0.018879 119.12029927958 -25.92719352325 "" "" "" "" "" "" 21.177364 0.02689 -0.973057 0.6648517809075946 21.394 0.061 0.974 0.13 "" "" 1.772 0.072
"Gaia EDR3 5602100705183744896" 0.025836 -0.104324 119.41355437282 -26.01287544536 "" "" "" "" "" "" 21.12336 0.029328 2.489428 0.35809040776457557 21.576 0.098 1.244 0.165 "" "" 2.049 0.103
"Gaia EDR3 5602100499025396608" 0.025157 -0.106329 119.41279970262 -26.01488098969 "" "" "" "" "" "" 21.076368 0.020471 1.423668 0.4795863876821359 21.408 0.081 0.918 0.143 "" "" 1.774 0.091
"Gaia EDR3 5601346302773238528" 0.2378 -0.204342 119.64963785669 -26.11265549069 "" "" "" "" "" "" 21.110859 0.019049 1.421269 0.3501989914734193 21.719 0.087 0.221 0.161 "" "" 2.146 0.104
"Gaia EDR3 5602102869846897408" 0.09289 -0.019857 119.48809319954 -25.92837510231 "" "" "" "" "" "" 21.093372 0.025841 0.534534 0.5100279674253168 21.429 0.107 0.863 0.164 "" "" 1.765 0.111
"Gaia EDR3 5601346989968195968" 0.18945 -0.180497 119.59574836077 -26.08889836381 "" "" "" "" "" "" 21.156786 0.038529 1.168585 0.3126417380964992 21.509 0.079 0.877 0.184 "" "" 1.953 0.096
"Gaia EDR3 5602101942134195328" 0.070741 -0.097833 119.46351730415 -26.0063658171 "" "" "" "" "" "" 21.150906 0.022748 0.721636 0.4729563164289066 21.422 0.078 0.884 0.12 "" "" 1.838 0.092
"Gaia EDR3 5602105515547157120" -0.158855 -0.041563 119.20813912834 -25.95001006291 "" "" "" "" "" "" 21.14636 0.034466 1.217812 0.4404722468135763 21.426 0.094 0.999 0.173 "" "" 1.769 0.099
"Gaia EDR3 5602102010853672320" 0.045721 -0.089747 119.43567480509 -25.99829251242 "" "" "" "" "" "" 21.171274 0.026029 0.436008 0.5548329110227691 21.368 0.075 1.036 0.165 "" "" 1.698 0.084
"Gaia EDR3 5601349670027961600" 0.030228 -0.156538 119.4184568762 -26.06508849364 "" "" "" "" "" "" 21.19965 0.041225 1.584484 0.31506929787111915 21.429 0.088 0.967 0.176 "" "" 1.803 0.1
"Gaia EDR3 5698197746569767552" 0.050231 0.210483 119.44055085298 -25.69806036002 "" "" "" "" "" "" 21.08315 0.022254 -0.067539 0.3418620412330097 21.276 0.084 1.141 0.155 "" "" 1.596 0.096
"Gaia EDR3 5602124241603969408" -0.213104 0.168609 119.14822847671 -25.73975298623 "" "" "" "" "" "" 21.051004 0.019264 0.440577 0.3800161986021123 21.332 0.071 0.744 0.116 "" "" 1.573 0.08
"Gaia EDR3 5602104965807741440" -0.082365 -0.033938 119.29321158363 -25.94246315489 "" "" "" "" "" "" 20.935581 0.032776 0.591726 0.41746296147083517 21.38 0.09 1.091 0.125 "" "" 1.795 0.095
"Gaia EDR3 5602107233533860992" -0.005276 0.062295 119.37894365764 -25.84625957514 "" "" "" "" "" "" 21.255764 0.027075 0.615295 0.3899107391852653 21.29 0.075 0.866 0.131 "" "" 1.526 0.09
"Gaia EDR3 5601347093047540992" 0.210344 -0.185511 119.61902335137 -26.09387672299 "" "" "" "" "" "" 21.1417 0.029198 -0.05088 0.05772056557241968 21.603 0.103 0.58 0.177 "" "" 1.977 0.114
"Gaia EDR3 5697428809993089280" 0.135425 -0.03429 119.53540732522 -25.94276615358 "" "" "" "" "" "" 21.411516 0.047259 1.409628 0.3062063405695578 21.199 0.203 1.513 0.267 "" "" 1.54 0.197
"Gaia EDR3 5698189603311923840" 0.227607 0.200919 119.63741583972 -25.70741674525 "" "" "" "" "" "" 21.069597 0.019549 1.234917 0.21134634719578194 21.371 0.075 0.91 0.13 "" "" 1.718 0.093
"Gaia EDR3 5601351594173282944" 0.1264 -0.085915 119.52543307465 -25.99440133427 "" "" "" "" "" "" 21.319626 0.030007 -0.454735 0.7708704971147877 21.811 0.123 0.795 0.224 "" "" 2.218 0.127
"Gaia EDR3 5602100086708597504" -0.047549 -0.141989 119.33188088344 -26.05053368285 "" "" "" "" "" "" 21.272877 0.035553 1.456079 0.490899941130573 21.388 0.085 0.855 0.147 "" "" 1.709 0.101
"Gaia EDR3 5602119259442491648" -0.19372 0.093782 119.1696117342 -25.81461395221 "" "" "" "" "" "" 21.093756 0.020421 "" "" 21.378 0.072 0.879 0.113 "" "" 1.71 0.085
"Gaia EDR3 5602100395946036480" 0.034957 -0.129921 119.42371254533 -26.03847016291 "" "" "" "" "" "" 21.165958 0.049095 1.449736 0.13552359407866957 21.551 0.097 0.959 0.186 "" "" 1.915 0.103
"Gaia EDR3 5697431009015577856" 0.222838 0.04499 119.63244974947 -25.8633543389 "" "" "" "" "" "" 21.021448 0.012102 1.461071 0.2665242781023897 21.71 0.113 1.035 0.244 "" "" 2.169 0.123
"Gaia EDR3 5602102079573427712" 0.088421 -0.077498 119.48317256972 -25.98601918742 "" "" "" "" "" "" 21.32461 0.031391 0.840364 0.42753770361922466 21.8 0.085 0.196 0.168 "" "" 2.177 0.093
"Gaia EDR3 5601351113136900352" 0.117157 -0.118783 119.51518599451 -26.02727945161 "" "" "" "" "" "" 21.262934 0.029155 1.096996 0.7008932514955469 21.596 0.103 1.25 0.251 "" "" 2.002 0.111
"Gaia EDR3 5601351491093716864" 0.133716 -0.108639 119.53360101581 -26.01711732152 "" "" "" "" "" "" 21.245707 0.03374 1.087494 0.7438147152759214 21.496 0.077 1.155 0.196 "" "" 1.896 0.089
"Gaia EDR3 5601348673595256448" 0.075225 -0.181043 119.46856535321 -26.08957288109 "" "" "" "" "" "" 21.151134 0.032055 2.550919 0.6376816161972995 21.399 0.08 0.99 0.172 "" "" 2.003 0.148
"Gaia EDR3 5698183006242059136" 0.154403 0.122807 119.5562835513 -25.78564667477 "" "" "" "" "" "" 21.092123 0.02693 1.111776 0.4907154632992525 21.393 0.063 0.931 0.12 "" "" 1.752 0.083
"Gaia EDR3 5697428878712474624" 0.172293 -0.034618 119.57640693432 -25.94304668207 "" "" "" "" "" "" "" "" "" "" 21.819 0.114 0.768 0.226 "" "" 2.177 0.117
"Gaia EDR3 5602122626696746112" -0.241112 0.140876 119.11707316859 -25.7674327357 "" "" "" "" "" "" 21.096754 0.026666 1.350081 0.26194275473851153 21.382 0.088 1.185 0.149 "" "" 1.725 0.094
"Gaia EDR3 5602124997518841856" -0.222321 0.182737 119.13802530488 -25.72560846981 "" "" "" "" "" "" 21.134895 0.023439 0.812551 0.46582042140936675 21.389 0.076 1.307 0.186 "" "" 1.694 0.08
"Gaia EDR3 5602107508411845888" -0.069763 0.030502 119.30726806249 -25.87803182907 "" "" "" "" "" "" 21.195938 0.02666 1.454266 0.703112096486044 21.638 0.1 0.919 0.174 "" "" 2.054 0.109
"Gaia EDR3 5698185514503069440" 0.06848 0.153306 119.4608392096 -25.75522864405 "" "" "" "" "" "" 21.04381 0.03563 1.444958 0.2705187107761679 21.337 0.067 1.185 0.138 "" "" 1.718 0.091
"Gaia EDR3 5602095070185814016" -0.122569 -0.162424 119.24835429109 -26.07091429299 "" "" "" "" "" "" 21.100933 0.022074 1.001188 0.384273575716572 21.361 0.27 1.396 0.335 "" "" 1.745 0.264
"Gaia EDR3 5698179432829575296" 0.134061 -0.02455 119.53387817721 -25.93302817127 "" "" "" "" "" "" 21.151112 0.028205 1.051569 0.33753596190332075 21.511 0.085 0.753 0.151 "" "" 1.832 0.094
"Gaia EDR3 5602105343748379520" -0.120718 -0.042582 119.2505515324 -25.95107439459 "" "" "" "" "" "" 21.128143 0.016654 1.422796 0.5297591785953312 21.542 0.082 1.02 0.17 "" "" 1.936 0.092
"Gaia EDR3 5601350563377895424" 0.198723 -0.118398 119.60595634445 -26.02678459795 "" "" "" "" "" "" 21.058672 0.028362 "" "" 21.733 0.135 0.987 0.223 "" "" 2.321 0.152
"Gaia EDR3 5602097887684992640" -0.206229 -0.152063 119.15523741723 -26.06043658256 "" "" "" "" "" "" 21.097488 0.020316 0.044798 0.3549921760630789 21.397 0.105 1.007 0.168 "" "" 1.743 0.119
"Gaia EDR3 5698180291822633088" 0.156412 0.045839 119.55862836212 -25.86261139313 "" "" "" "" "" "" 21.161055 0.01948 1.109507 0.24154059933684027 21.358 0.073 0.793 0.144 "" "" 1.58 0.086
"Gaia EDR3 5698180601060383872" 0.082471 0.019717 119.47647719421 -25.88880887037 "" "" "" "" "" "" 21.139671 0.024958 0.693789 0.5295529250112778 21.512 0.093 1.054 0.202 "" "" 1.821 0.098
"Gaia EDR3 5602125203676749952" -0.214225 0.203385 119.14705388013 -25.70497527819 "" "" "" "" "" "" 21.036972 0.018467 0.363813 0.2468383514974932 21.321 0.079 0.792 0.127 "" "" 1.524 0.086
"Gaia EDR3 5698197162454233216" -0.008175 0.161825 119.37573042672 -25.74672909187 "" "" "" "" "" "" 21.10707 0.020121 0.943859 0.18727509833931472 21.423 0.093 0.562 0.336 "" "" 1.661 0.097
"Gaia EDR3 5602092939882668416" -0.211745 -0.23433 119.14893247085 -26.14269370317 "" "" "" "" "" "" 21.141384 0.024785 0.709084 0.5259708203864545 21.439 0.086 1.197 0.152 "" "" 1.856 0.1
"Gaia EDR3 5602094898388128256" -0.078484 -0.172664 119.29742491564 -26.0811919164 "" "" "" "" "" "" 21.146563 0.035308 -0.399401 0.9719144407631776 21.411 0.088 1.0 0.121 "" "" 1.849 0.103
"Gaia EDR3 5602118228650656384" -0.173743 0.058002 119.19174462372 -25.85042410638 "" "" "" "" "" "" 21.081938 0.034702 "" "" 21.484 0.083 0.665 0.137 "" "" 1.746 0.098
"Gaia EDR3 5602094279912745600" -0.154012 -0.217126 119.21326865151 -26.12557955444 "" "" "" "" "" "" 21.157349 0.021438 -0.68848 0.5959004733275516 21.398 0.103 0.865 0.171 "" "" 1.656 0.116
"Gaia EDR3 5602111734659887104" -0.239914 -0.018474 119.11804399789 -25.92678431368 "" "" "" "" "" "" 21.157505 0.021676 0.309511 0.3944924559101226 21.399 0.066 1.139 0.149 "" "" 1.719 0.08
"Gaia EDR3 5697427710481141504" 0.180021 -0.085224 119.58508768337 -25.9936402553 "" "" "" "" "" "" 21.198074 0.036853 1.095556 0.2500115169207211 20.204 0.456 2.243 0.517 "" "" "" ""
"Gaia EDR3 5698179810786395264" 0.105434 0.017604 119.502003741 -25.89090285438 "" "" "" "" "" "" 21.19459 0.030339 0.672009 0.30942778196697207 21.507 0.094 0.906 0.172 "" "" 1.805 0.103
"Gaia EDR3 5602119328162034176" -0.197465 0.101076 119.16546523252 -25.80731352706 "" "" "" "" "" "" 21.14548 0.028717 -0.029797 0.4806705491498309 21.357 0.075 0.796 0.126 "" "" 1.534 0.084
"Gaia EDR3 5698179948225346304" 0.1297 0.032891 119.52895928101 -25.8755918953 "" "" "" "" "" "" 21.073631 0.021912 1.331112 0.3497751094775042 21.403 0.087 0.978 0.129 "" "" 1.718 0.103
"Gaia EDR3 5602112490574330624" -0.239973 -0.005507 119.11800736411 -25.91381722951 "" "" "" "" "" "" 21.186306 0.034742 0.577557 0.29654215842271064 21.471 0.077 0.996 0.169 "" "" 1.764 0.089
"Gaia EDR3 5602101667256373248" -0.041277 -0.079339 119.33888620465 -25.9878863031 "" "" "" "" "" "" 21.154247 0.029987 1.375566 1.0637186010219055 21.367 0.098 0.875 0.16 "" "" 1.564 0.109
"Gaia EDR3 5602120221515354752" -0.030592 0.127419 119.35083299664 -25.78113120489 "" "" "" "" "" "" 21.055601 0.014496 1.085609 0.29441303005471753 21.491 0.085 0.833 0.145 "" "" 1.76 0.096
"Gaia EDR3 5698180291822986368" 0.156088 0.051325 119.55826018877 -25.8571264043 "" "" "" "" "" "" 21.245667 0.029972 1.23402 0.2879388520519591 21.483 0.106 0.98 0.18 "" "" 1.759 0.114
"Gaia EDR3 5602107302252971520" 0.017132 0.066462 119.40384258003 -25.84209058655 "" "" "" "" "" "" 21.138613 0.023427 -0.030485 0.5564356265526139 21.617 0.085 0.751 0.176 "" "" 1.987 0.104
"Gaia EDR3 5602101083140925184" -0.081642 -0.13193 119.29394034896 -26.04045555472 "" "" "" "" "" "" 21.143887 0.034113 -0.107889 0.42214405118750636 21.386 0.114 0.987 0.461 "" "" 1.569 0.123
"Gaia EDR3 5601346783808824704" 0.185903 -0.192774 119.59182087043 -26.10118093068 "" "" "" "" "" "" 21.165344 0.036307 0.260487 0.3008411911457605 21.505 0.075 0.969 0.172 "" "" 1.843 0.099
"Gaia EDR3 5698182765724050688" 0.176358 0.108885 119.58069012034 -25.79953816541 "" "" "" "" "" "" 20.88004 0.03024 1.679743 0.2972020034135033 21.297 0.063 1.01 0.137 "" "" 1.33 0.088
"Gaia EDR3 5602124688281042432" -0.127482 0.221879 119.24334506099 -25.68660636645 "" "" "" "" "" "" 21.143183 0.027875 0.008554 0.3316304753019541 21.525 0.101 0.726 0.153 "" "" 1.751 0.117
"Gaia EDR3 5602104244236568448" -0.086788 -0.09537 119.28824236721 -26.0038919427 "" "" "" "" "" "" 21.258505 0.036372 2.036131 0.24655875227215115 21.882 0.135 1.392 0.312 "" "" 2.215 0.139
"Gaia EDR3 5698179673347059712" 0.157451 0.014791 119.55982916506 -25.89365811257 "" "" "" "" "" "" 21.307032 0.036422 1.10301 0.3482801768375571 21.545 0.062 0.783 0.148 "" "" 1.827 0.081
"Gaia EDR3 5602121011789479040" -0.148317 0.143883 119.22011800856 -25.76457795945 "" "" "" "" "" "" 21.15746 0.019817 1.111116 0.2836648433644889 21.424 0.072 0.717 0.139 "" "" 1.522 0.09
"Gaia EDR3 5602094108113357696" -0.054094 -0.185955 119.3245731244 -26.09449726707 "" "" "" "" "" "" 21.465452 0.046905 1.648155 0.30557776665523295 21.31 0.1 1.045 0.154 "" "" 1.439 0.121
"Gaia EDR3 5601345856100787840" 0.210401 -0.223557 119.61916290309 -26.13192301206 "" "" "" "" "" "" 21.209843 0.022043 0.48361 0.6041549696336197 21.586 0.109 0.834 0.183 "" "" 1.823 0.122
"Gaia EDR3 5601349223351499776" 0.002572 -0.188655 119.38767098012 -26.09720942942 "" "" "" "" "" "" 21.23794 0.033927 0.856066 0.5460507565071218 21.619 0.111 0.741 0.157 "" "" 1.851 0.12
"Gaia EDR3 5698199224038850048" 0.05354 0.224236 119.44421657204 -25.68430649821 "" "" "" "" "" "" 21.264559 0.02462 0.882183 0.3062289282954829 21.394 0.056 0.779 0.117 "" "" 1.427 0.071
"Gaia EDR3 5602107611491525248" -0.054725 0.052356 119.32399321454 -25.85618557021 "" "" "" "" "" "" 21.247978 0.041334 0.279663 0.2819715927411838 21.705 0.119 0.851 0.194 "" "" 1.989 0.13
"Gaia EDR3 5698186132978528768" 0.137524 0.164481 119.53748520384 -25.74399325712 "" "" "" "" "" "" 21.214624 0.028105 1.438959 0.5600625216214703 21.524 0.092 0.822 0.146 "" "" 1.685 0.109
"Gaia EDR3 5602124104165491456" -0.177753 0.166326 119.18746973992 -25.74209492662 "" "" "" "" "" "" 21.173922 0.038304 1.362207 0.5744676714489685 21.426 0.075 1.242 0.167 "" "" 1.6 0.093
"Gaia EDR3 5602121114868733184" -0.148339 0.167499 119.2201255486 -25.74096192984 "" "" "" "" "" "" 21.175564 0.030469 "" "" 21.559 0.067 0.737 0.109 "" "" 1.69 0.076
