EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.853 0.067 1.179 0.128 "" "" 0.889 0.083
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.603 0.039 1.34 0.084 "" "" 1.9 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.537 0.023 0.919 0.036 0.236 0.051 1.404 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.55 0.037 1.588 0.073 1.175 0.09 2.365 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.416 0.07 1.848 0.188 "" "" 1.273 0.086
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.34 0.025 1.553 0.05 0.836 0.066 1.975 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.31 0.042 1.981 0.071 -0.756 0.074 1.358 0.061
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.567 0.041 0.847 0.055 0.338 0.058 1.197 0.048
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.702 0.022 0.836 0.039 0.258 0.058 1.171 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.658 0.025 0.985 0.045 0.235 0.06 1.387 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.646 0.033 1.334 0.05 1.144 0.075 1.797 0.037
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.631 0.022 1.078 0.045 0.275 0.06 1.323 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.716 0.019 1.01 0.038 0.249 0.046 1.475 0.03
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.588 0.02 1.115 0.032 0.552 0.044 1.207 0.031
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.601 0.02 1.249 0.03 1.174 0.058 1.546 0.03
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.59 0.042 0.754 0.062 0.517 0.065 1.197 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.446 0.04 1.457 0.059 1.13 0.085 1.344 0.05
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.687 0.051 1.017 0.061 0.412 0.054 1.404 0.054
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.898 0.023 0.948 0.035 0.351 0.047 1.403 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.675 0.045 1.316 0.06 0.347 0.068 1.26 0.054
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.907 0.018 1.186 0.026 0.439 0.045 1.546 0.026
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.815 0.04 1.286 0.055 0.039 0.059 1.236 0.049
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.214 0.036 1.62 0.069 1.162 0.108 2.103 0.04
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.943 0.02 1.122 0.032 0.438 0.054 1.409 0.032
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.123 0.031 0.964 0.05 0.156 0.104 1.416 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.229 0.024 0.881 0.038 0.149 0.041 1.364 0.038
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.525 0.074 0.027 0.324 "" "" 2.549 0.086
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.226 0.016 1.213 0.029 0.981 0.068 1.428 0.026
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.336 0.028 1.022 0.041 0.385 0.068 1.567 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.308 0.032 1.122 0.043 1.08 0.071 1.604 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.402 0.044 1.253 0.073 1.644 0.163 1.528 0.05
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.454 0.02 1.096 0.031 0.365 0.061 1.453 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.225 0.046 1.588 0.1 -0.338 0.109 1.111 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.326 0.032 1.341 0.047 0.865 0.105 1.464 0.05
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.505 0.049 1.068 0.068 0.332 0.074 1.459 0.054
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.572 0.065 -0.034 0.28 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.607 0.044 1.479 0.075 0.321 0.084 1.473 0.052
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.758 0.098 0.74 0.632 "" "" 2.261 0.108
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.046 0.098 0.006 0.196 "" "" 2.975 0.104
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.167 0.047 0.971 0.087 "" "" 1.391 0.076
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.642 0.062 1.483 0.144 "" "" 1.861 0.072
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.58 0.078 1.613 0.189 "" "" 1.691 0.088
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.533 0.071 1.449 0.128 "" "" 1.481 0.082
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.987 0.099 1.635 0.188 "" "" 1.548 0.104
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.525 0.032 1.202 0.116 "" "" 1.354 0.054
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.183 0.06 0.982 0.165 "" "" 1.683 0.093
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.396 0.029 1.377 0.092 "" "" 1.95 0.04
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.109 0.045 1.091 0.112 "" "" 1.446 0.069
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.208 0.06 1.747 0.203 "" "" 1.77 0.076
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.897 0.019 0.922 0.033 0.209 0.05 1.273 0.037
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.243 0.027 1.422 0.036 0.823 0.042 1.878 0.037
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.976 0.114 0.353 0.2 "" "" 2.035 0.123
